DSC02653.jpg		546514.3669	3908256.784	818.45
DSC02654.jpg		546497.5382	3908375.284	816.72
DSC02655.jpg		546486.2534	3908494.71	817.16
DSC02656.jpg		546476.4339	3908614	816.42
DSC02657.jpg		546461.7224	3908733.098	816.75
DSC02658.jpg		546449.7304	3908852.266	816.74
DSC02659.jpg		546434.5103	3908971.351	816.5
DSC02660.jpg		546425.1459	3909090.787	816.36
DSC02661.jpg		546407.6912	3909209.472	816.69
DSC02662.jpg		546398.654	3909329.055	817.07
DSC02663.jpg		546384.9276	3909447.992	817.43
DSC02664.jpg		546368.8654	3909566.684	816.48
DSC02665.jpg		546361.5195	3909686.464	817.59
DSC02666.jpg		546345.0024	3909805.332	817.65
DSC02667.jpg		546333.2763	3909924.59	816.69
DSC02668.jpg		546319.6966	3910043.606	816.84
DSC02669.jpg		546309.6262	3910162.839	817.46
DSC02670.jpg		546295.629	3910281.82	820.67
DSC02671.jpg		546279.8586	3910400.835	821.75
DSC02672.jpg		546267.1528	3910519.922	817.45
DSC02673.jpg		546253.601	3910639.116	816.75
DSC02674.jpg		546242.3392	3910758.676	814.01
DSC02675.jpg		546229.069	3910878.049	816.9
DSC02676.jpg		546219.5172	3910997.607	818.23
DSC02677.jpg		546200.2966	3911116.04	816.15
DSC02678.jpg		546190.5917	3911235.431	817.45
DSC02679.jpg		546177.6601	3911354.616	817.07
DSC02680.jpg		546165.4549	3911474.072	817.69
DSC02681.jpg		546147.2267	3911592.554	816.31
DSC02682.jpg		546140.7591	3911712.062	815.67
DSC02683.jpg		546132.0088	3911831.713	818.08
DSC02684.jpg		546114.7619	3911950.522	817
DSC02685.jpg		546100.9236	3912069.593	817.38
DSC02686.jpg		546088.2481	3912188.913	817.22
DSC02687.jpg		546074.4477	3912307.829	817.3
DSC02688.jpg		546064.3728	3912427.185	817.03
DSC02689.jpg		546049.2378	3912545.838	815.86
DSC02690.jpg		546036.4916	3912665.003	816.5
DSC02691.jpg		546023.5735	3912784.068	816.89
DSC02692.jpg		546012.644	3912903.642	817.21
DSC02693.jpg		545997.8007	3913022.408	816.41
DSC02694.jpg		545987.0732	3913141.716	819.52
DSC02695.jpg		545974.4109	3913260.76	814.22
DSC02696.jpg		545956.2782	3913379.454	813.24
DSC02697.jpg		545949.2309	3913499.214	817.56
DSC02698.jpg		545930.6918	3913617.529	816.97
DSC02699.jpg		545923.4545	3913737.199	818.19
DSC02700.jpg		545902.3185	3913855.101	818.02
DSC02701.jpg		545890.7649	3913974.584	817.3
DSC02702.jpg		545883.492	3914094.243	815.78
DSC02703.jpg		545869.9775	3914213.338	817.23
DSC02704.jpg		545857.7792	3914332.839	817.18
DSC02705.jpg		545845.7732	3914452.142	817.82
DSC02706.jpg		545831.5504	3914571.277	818.18
DSC02707.jpg		545821.4179	3914690.468	817.31
DSC02708.jpg		545804.0913	3914808.833	816.3
DSC02709.jpg		545792.3307	3914928.359	816.32
DSC02710.jpg		545779.4358	3915047.59	814.96
DSC02711.jpg		545767.76	3915166.64	815.23
DSC02712.jpg		545754.774	3915286.026	815.31
DSC02713.jpg		545743.8242	3915405.39	817.7
DSC02714.jpg		545730.1592	3915524.384	817.16
DSC02715.jpg		545712.3423	3915643.17	819.25
DSC02716.jpg		545706.0435	3915763.123	820.24
DSC02717.jpg		545687.4487	3915881.327	819.6
DSC02718.jpg		545677.6075	3916001.007	819.29
DSC02719.jpg		545661.8552	3916119.758	817.95
DSC02720.jpg		545651.1252	3916239.201	816.97
DSC02721.jpg		545640.0857	3916358.786	816.55
DSC02722.jpg		545624.6149	3916477.772	816.19
DSC02723.jpg		545613.0587	3916597.222	817.49
DSC02724.jpg		545599.2964	3916716.327	817.07
DSC02725.jpg		545584.9794	3916835.574	817.56
DSC02726.jpg		545574.5604	3916954.941	817.88
DSC02727.jpg		545561.4611	3917074.305	817.29
DSC02728.jpg		545548.099	3917193.579	817.21
DSC02729.jpg		545536.7183	3917312.808	816.77
DSC02730.jpg		545522.1854	3917431.954	816.79
DSC02731.jpg		545511.5961	3917551.121	816.16
DSC02732.jpg		545497.6997	3917670.293	816.18
DSC02733.jpg		545483.7958	3917789.22	816.61
DSC02734.jpg		545470.1545	3917908.404	816.78
DSC02735.jpg		545458.6938	3918027.622	816.97
DSC02736.jpg		545445.5172	3918146.653	818.09
DSC02737.jpg		545432.9296	3918266.054	818.45
DSC02738.jpg		545418.1817	3918385.11	818.14
DSC02739.jpg		545408.4469	3918504.647	818.11
DSC02740.jpg		545392.7016	3918623.433	817.81
DSC02741.jpg		545378.4999	3918742.492	816.29
DSC02742.jpg		545368.3753	3918862.016	817.26
DSC02743.jpg		545353.6749	3918980.985	816.16
DSC02744.jpg		545342.7613	3919100.35	816.28
DSC02745.jpg		545329.4338	3919219.236	816.31
DSC02746.jpg		545319.0193	3919338.803	816.46
DSC02747.jpg		545303.0592	3919457.433	816.83
DSC02748.jpg		545292.7091	3919576.967	817.39
DSC02749.jpg		545279.0719	3919696.262	817.69
DSC02750.jpg		545264.4913	3919815.365	816.51
DSC02751.jpg		545253.6884	3919934.786	816.55
DSC02752.jpg		545240.3447	3920053.706	816.27
DSC02753.jpg		545227.2375	3920172.638	816.93
DSC02754.jpg		545213.9934	3920291.77	816.96
DSC02755.jpg		545200.0963	3920410.754	816.11
DSC02756.jpg		545190.6572	3920530.182	817.12
DSC02757.jpg		545174.5715	3920649.21	817.96
DSC02758.jpg		545164.1168	3920768.411	817.37
DSC02759.jpg		545148.3504	3920887.308	816.88
DSC02760.jpg		545139.8468	3921006.952	817.76
DSC02761.jpg		545122.5842	3921125.487	815.95
DSC02762.jpg		545112.5386	3921244.834	816.3
DSC02763.jpg		545098.0077	3921363.948	816.24
DSC02764.jpg		545085.2294	3921483.182	816.78
DSC02765.jpg		545073.0407	3921602.619	816.78
DSC02766.jpg		545060.635	3921721.922	817.45
DSC02767.jpg		545047.5863	3921840.932	818.12
DSC02768.jpg		545034.1295	3921959.886	817.84
DSC02769.jpg		545021.2436	3922079.153	817.04
DSC02770.jpg		545007.559	3922198.393	817.29
DSC02771.jpg		544997.1344	3922317.75	818.21
DSC02772.jpg		544982.3427	3922436.941	817.47
DSC02773.jpg		544971.293	3922556.095	816.64
DSC02774.jpg		544958.0096	3922675.25	817.91
DSC02775.jpg		544944.1718	3922794.579	817.94
DSC02776.jpg		544931.9139	3922913.993	817.17
DSC02777.jpg		544920.1662	3923033.133	817.14
DSC02778.jpg		544906.9474	3923152.332	815.85
DSC02779.jpg		544892.5776	3923271.159	816.29
DSC02780.jpg		544880.7291	3923390.664	816.97
DSC02781.jpg		544865.4976	3923509.443	817.36
DSC02782.jpg		544853.2696	3923628.691	817.31
DSC02783.jpg		544843.3196	3923748.218	817.09
DSC02784.jpg		544828.5143	3923867.309	816.62
DSC02785.jpg		544815.7697	3923986.544	817.01
DSC02786.jpg		544803.6694	3924105.915	817.87
DSC02787.jpg		544789.9014	3924224.757	818.09
DSC02788.jpg		544778.409	3924344.342	818.01
DSC02789.jpg		544764.132	3924463.425	816.39
DSC02790.jpg		544750.5181	3924582.523	817.07
DSC02791.jpg		544739.581	3924701.989	817.28
DSC02792.jpg		544726.2488	3924821.143	816.97
DSC02793.jpg		544714.7763	3924940.662	817.97
DSC02794.jpg		544699.7944	3925059.431	817.72
DSC02795.jpg		544689.8198	3925179.08	817.7
DSC02796.jpg		544672.8156	3925297.55	816.41
DSC02797.jpg		544662.9967	3925417.033	816.53
DSC02798.jpg		544648.1159	3925535.814	816.57
